title,budget,revenue,popularity,genres,release_date,tconst,year,averageRating,numVotes,profit,ROI,year_tmdb,decade,success_category
Knockaround Guys,15000000,12000000,8.113634,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-09-07,tt0211465,2001,6.1,25777,-3000000,0.8,2001,2000,Low
The Man with the Iron Fists,15000000,15608545,17.672021,"[{""id"": 28, ""name"": ""Action""}]",2012-11-02,tt1258972,2012,5.4,65550,608545,1.0405696666666666,2012,2010,Medium
Home Fries,15000000,10443316,3.033471,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1998-11-25,tt0119304,1998,5.2,9584,-4556684,0.6962210666666667,1998,1990,Low
Raise Your Voice,15000000,14867514,10.9071,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-08-10,tt0361696,2004,5.8,29884,-132486,0.9911676,2004,2000,Low
The Big Lebowski,15000000,46189568,49.230089,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1998-03-06,tt0118715,1998,8.1,915368,31189568,3.0793045333333335,1998,1990,Medium
Black Snake Moan,15000000,10903846,11.429607,"[{""id"": 18, ""name"": ""Drama""}]",2006-12-08,tt0462200,2006,6.9,68810,-4096154,0.7269230666666666,2006,2000,Low
Dark Blue,15000000,9237470,6.373316,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-12-14,tt0279331,2002,6.6,25600,-5762530,0.6158313333333333,2002,2000,Low
Dark Blue,15000000,9237470,6.373316,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-12-14,tt10214900,2019,7.5,17,-5762530,0.6158313333333333,2002,2000,Low
Dark Blue,15000000,9237470,6.373316,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-12-14,tt1934226,2011,7.6,15,-5762530,0.6158313333333333,2002,2000,Low
A Mighty Heart,16000000,18928871,9.717392,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2007-01-01,tt0829459,2007,6.6,28753,2928871,1.1830544375,2007,2000,Medium
Whatever It Takes,15000000,9902115,8.074807,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,tt0092202,1986,6.8,23,-5097885,0.660141,2000,2000,Low
Whatever It Takes,15000000,9902115,8.074807,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,tt0161084,1998,5.3,705,-5097885,0.660141,2000,2000,Low
Whatever It Takes,15000000,9902115,8.074807,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,tt0202402,2000,5.5,13144,-5097885,0.660141,2000,2000,Low
Whatever It Takes,15000000,9902115,8.074807,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,tt0478056,2009,8.2,30,-5097885,0.660141,2000,2000,Low
Whatever It Takes,15000000,9902115,8.074807,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,tt30833365,2024,7.3,102,-5097885,0.660141,2000,2000,Low
Whatever It Takes,15000000,9902115,8.074807,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-03-31,tt6024800,2017,5.2,33,-5097885,0.660141,2000,2000,Low
Boat Trip,20000000,8586376,7.034752,"[{""id"": 35, ""name"": ""Comedy""}]",2002-10-01,tt0285462,2002,4.9,33444,-11413624,0.4293188,2002,2000,Low
In Bruges,15000000,34533783,25.329493,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2008-02-08,tt0780536,2008,7.9,492603,19533783,2.3022522,2008,2000,Medium
The Rocker,15000000,8762890,13.832376,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2008-08-20,tt1031969,2008,6.2,41255,-6237110,0.5841926666666667,2008,2000,Low
Post Grad,15000000,6405245,7.446069,"[{""id"": 35, ""name"": ""Comedy""}]",2009-08-21,tt1142433,2009,5.3,15650,-8594755,0.42701633333333333,2009,2000,Low
Promised Land,15000000,8138788,13.568302,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-23,tt0095916,1987,5.7,1654,-6861212,0.5425858666666666,2012,2010,Low
Promised Land,15000000,8138788,13.568302,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-23,tt0295538,2002,6.5,277,-6861212,0.5425858666666666,2012,2010,Low
Promised Land,15000000,8138788,13.568302,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-23,tt0371101,2004,6.4,47,-6861212,0.5425858666666666,2012,2010,Low
Promised Land,15000000,8138788,13.568302,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-23,tt0424365,2004,5.5,660,-6861212,0.5425858666666666,2012,2010,Low
Promised Land,15000000,8138788,13.568302,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-23,tt2091473,2012,6.6,40957,-6861212,0.5425858666666666,2012,2010,Low
Whatever Works,15000000,35097815,21.857387,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-06-19,tt1178663,2009,7.1,79177,20097815,2.3398543333333333,2009,2000,Medium
The Three Burials of Melquiades Estrada,15000000,12036149,12.163832,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",2005-11-17,tt0419294,2005,7.3,43231,-2963851,0.8024099333333333,2005,2000,Low
Kiss Kiss Bang Bang,15000000,15785148,32.690038,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2005-09-05,tt0228488,2001,6.2,2177,785148,1.0523432,2005,2000,Medium
Kiss Kiss Bang Bang,15000000,15785148,32.690038,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2005-09-05,tt0373469,2005,7.4,249293,785148,1.0523432,2005,2000,Medium
Kiss Kiss Bang Bang,15000000,15785148,32.690038,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2005-09-05,tt9889814,2017,3.4,11,785148,1.0523432,2005,2000,Medium
Idle Hands,25000000,4152230,8.583217,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",1999-04-30,tt0012305,1921,6.5,25,-20847770,0.1660892,1999,1990,Low
Idle Hands,25000000,4152230,8.583217,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",1999-04-30,tt0138510,1999,6.3,50156,-20847770,0.1660892,1999,1990,Low
Mulholland Drive,15000000,20117339,31.60985,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2001-05-16,tt0166924,2001,7.9,427132,5117339,1.3411559333333334,2001,2000,Medium
Never Let Me Go,15000000,9455232,30.983397,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-09-15,tt0046124,1953,6.2,1079,-5544768,0.6303488,2010,2010,Low
Never Let Me Go,15000000,9455232,30.983397,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-09-15,tt1334260,2010,7.1,159890,-5544768,0.6303488,2010,2010,Low
Never Let Me Go,15000000,9455232,30.983397,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-09-15,tt23057036,2022,5.5,19,-5544768,0.6303488,2010,2010,Low
Transsiberian,15000000,5926410,11.428903,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2008-01-18,tt0800241,2008,6.6,56548,-9073590,0.395094,2008,2000,Low
Funny Games,15000000,7938872,15.175289,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2007-10-20,tt0119167,1997,7.5,96703,-7061128,0.5292581333333334,2007,2000,Low
Funny Games,15000000,7938872,15.175289,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2007-10-20,tt0808279,2007,6.5,110130,-7061128,0.5292581333333334,2007,2000,Low
Metropolis,92620000,650422,32.351527,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",1927-01-10,tt0017136,1927,8.2,200832,-91969578,0.007022478946231915,1927,1920,Low
Metropolis,92620000,650422,32.351527,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",1927-01-10,tt0130118,1965,4.3,9,-91969578,0.007022478946231915,1927,1920,Low
Metropolis,92620000,650422,32.351527,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",1927-01-10,tt0293416,2001,7.2,23913,-91969578,0.007022478946231915,1927,1920,Low
District B13,12000000,9584131,17.493735,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2004-11-09,tt0414852,2004,7.1,77351,-2415869,0.7986775833333334,2004,2000,Low
Things to Do in Denver When You're Dead,8000000,529766,6.932221,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1995-12-01,tt0114660,1995,6.7,31689,-7470234,0.06622075,1995,1990,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt0044378,1952,6.4,605,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt0054640,1961,7.0,1732,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt0061547,1967,6.6,346,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt0096837,1988,4.7,95,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt0108097,1993,6.1,260,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt0447844,2007,5.6,37,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt1820762,1970,6.3,107,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt27216733,2022,7.5,54,-14367458,0.04216946666666667,2015,2010,Low
The Assassin,15000000,632542,8.142166,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2015-08-27,tt3508840,2015,6.3,18957,-14367458,0.04216946666666667,2015,2010,Low
Ong Bak 2,8500000,8936663,9.029489,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2008-12-04,tt0785035,2008,6.2,33079,436663,1.0513721176470587,2008,2000,Medium
Centurion,12000000,6814789,22.708647,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2010-02-15,tt1020558,2010,6.3,89551,-5185211,0.5678990833333334,2010,2010,Low
Silent Trigger,15000000,76382,2.609057,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1996-06-26,tt0117653,1996,5.4,4804,-14923618,0.005092133333333334,1996,1990,Low
The Midnight Meat Train,15000000,3533227,19.913961,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2008-08-07,tt0805570,2008,6.0,75365,-11466773,0.23554846666666668,2008,2000,Low
The Good Night,15000000,20380,12.185204,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",2007-01-25,tt0484111,2007,5.7,8891,-14979620,0.0013586666666666667,2007,2000,Low
Khumba,20000000,27187375,6.459787,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2013-07-18,tt1487931,2013,5.7,6897,7187375,1.35936875,2013,2010,Medium
Groundhog Day,14600000,70906973,52.744331,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",1993-02-11,tt0107048,1993,8.0,736209,56306973,4.85664198630137,1993,1990,Medium
Magic Mike XXL,14800000,122513057,29.660993,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2015-07-01,tt2268016,2015,5.6,63557,107713057,8.277909256756757,2015,2010,High
Romeo + Juliet,14500000,147298761,41.493042,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1996-10-31,tt0117509,1996,6.7,260255,132798761,10.15853524137931,1996,1990,High
Sarah's Key,10000000,17511906,10.072199,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2010-09-16,tt1668200,2010,7.5,18674,7511906,1.7511906,2010,2010,Medium
Unforgiven,14000000,159157447,37.380435,"[{""id"": 37, ""name"": ""Western""}]",1992-08-07,tt0105695,1992,8.2,467949,145157447,11.368389071428572,1992,1990,High
Unforgiven,14000000,159157447,37.380435,"[{""id"": 37, ""name"": ""Western""}]",1992-08-07,tt0294755,1996,4.5,53,145157447,11.368389071428572,1992,1990,High
Unforgiven,14000000,159157447,37.380435,"[{""id"": 37, ""name"": ""Western""}]",1992-08-07,tt0295845,1966,5.6,149,145157447,11.368389071428572,1992,1990,High
Unforgiven,14000000,159157447,37.380435,"[{""id"": 37, ""name"": ""Western""}]",1992-08-07,tt2347134,2013,7.0,3023,145157447,11.368389071428572,1992,1990,High
Unforgiven,14000000,159157447,37.380435,"[{""id"": 37, ""name"": ""Western""}]",1992-08-07,tt7394636,2018,6.8,2117,145157447,11.368389071428572,1992,1990,High
Manderlay,14200000,674918,7.05145,"[{""id"": 18, ""name"": ""Drama""}]",2005-05-16,tt0342735,2005,7.2,26412,-13525082,0.04752943661971831,2005,2000,Low
Slumdog Millionaire,15000000,377910544,59.258969,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-05-12,tt1010048,2008,8.0,909218,362910544,25.194036266666668,2008,2000,High
Fatal Attraction,14000000,320145693,16.742972,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",1987-09-11,tt0093010,1987,6.9,111058,306145693,22.8675495,1987,1980,High
Pretty Woman,14000000,463000000,45.473484,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1990-03-23,tt0100405,1990,7.1,403752,449000000,33.07142857142857,1990,1990,High
Pretty Woman,14000000,463000000,45.473484,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1990-03-23,tt0105196,1991,5.0,186,449000000,33.07142857142857,1990,1990,High
Pretty Woman,14000000,463000000,45.473484,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1990-03-23,tt0396817,2003,4.9,25,449000000,33.07142857142857,1990,1990,High
Born on the Fourth of July,14000000,161001698,25.949277,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1989-12-20,tt0096969,1989,7.2,124237,147001698,11.500121285714286,1989,1980,High
Cool Runnings,14000000,154864401,22.409117,"[{""id"": 35, ""name"": ""Comedy""}]",1993-09-30,tt0106611,1993,7.0,123312,140864401,11.061742928571428,1993,1990,High
My Bloody Valentine,15000000,100734718,13.706357,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",2009-01-16,tt0082782,1981,6.3,27983,85734718,6.715647866666667,2009,2000,Medium
My Bloody Valentine,15000000,100734718,13.706357,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",2009-01-16,tt1179891,2009,5.4,65094,85734718,6.715647866666667,2009,2000,Medium
Stomp the Yard,13000000,75511123,6.92205,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",2007-05-16,tt0775539,2007,5.5,27220,62511123,5.808547923076923,2007,2000,Medium
The Spy Who Loved Me,14000000,185438673,27.17347,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1977-07-07,tt0076752,1977,7.0,124964,171438673,13.2456195,1977,1970,High
Urban Legend,14000000,72527595,12.159009,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1998-09-25,tt0146336,1998,5.6,78388,58527595,5.1805425,1998,1990,Medium
Urban Legend,14000000,72527595,12.159009,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1998-09-25,tt5844050,2016,6.6,11,58527595,5.1805425,1998,1990,Medium
White Fang,14000000,34793160,13.13724,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1991-01-18,tt0016524,1925,6.1,44,20793160,2.4852257142857144,1991,1990,Medium
White Fang,14000000,34793160,13.13724,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1991-01-18,tt0028501,1936,6.3,91,20793160,2.4852257142857144,1991,1990,Medium
White Fang,14000000,34793160,13.13724,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1991-01-18,tt0069536,1973,6.0,1072,20793160,2.4852257142857144,1991,1990,Medium
White Fang,14000000,34793160,13.13724,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1991-01-18,tt0103247,1991,6.7,24153,20793160,2.4852257142857144,1991,1990,Medium
White Fang,14000000,34793160,13.13724,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1991-01-18,tt0296281,1996,6.0,90,20793160,2.4852257142857144,1991,1990,Medium
White Fang,14000000,34793160,13.13724,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1991-01-18,tt5222768,2018,6.9,4461,20793160,2.4852257142857144,1991,1990,Medium
The Iron Lady,13000000,114956699,23.3784,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",2011-12-30,tt1007029,2011,6.4,116787,101956699,8.842823,2011,2010,High
Poetic Justice,14000000,27515786,3.650857,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1993-07-23,tt0107840,1993,6.2,18271,13515786,1.9654132857142856,1993,1990,Medium
All About the Benjamins,14000000,25482931,5.102258,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2002-03-08,tt0278295,2002,5.8,16564,11482931,1.8202093571428573,2002,2000,Medium
Vampire in Brooklyn,14000000,19800000,6.772615,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",1995-10-27,tt0114825,1995,4.7,26866,5800000,1.4142857142857144,1995,1990,Medium
Exorcist II: The Heretic,14000000,30749142,11.543363,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",1977-06-17,tt0076009,1977,3.8,30753,16749142,2.1963672857142855,1977,1970,Medium
A Perfect Getaway,14000000,22852638,20.792603,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",2009-06-08,tt0971209,2009,6.5,80821,8852638,1.6323312857142858,2009,2000,Medium
